user,pool,block,position,lpvalue
0x3177a849e797cc2e81d0cdffa1146b35afa79fb9,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,19.7255
0x3177a849e797cc2e81d0cdffa1146b35afa79fb9,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,17.0049
0xea788f83c9d38d89ecafee20be0389ffe4d6ff8e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0xea788f83c9d38d89ecafee20be0389ffe4d6ff8e,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,0.6546
0xc7b99a2d6f1ddff42a9d191d5913902045d70bdb,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1010.7931
0x8a4c39e9c6db1abc300dc2afa7ab6216e34c4bed,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,3.2454
0x7df61e147e2518e479f01f356cc7e783e18b5858,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,20.7641
0x5eef31e341efb7ad693d261e0b64334b33eacb7c,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.1765
0x70926ebd02caf20818d2ba14013110ed1ce90541,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x4a59c71c25fe7db41d1b4b6c3eebc66dd3fbd2fb,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0092
0x1bd48b7f376fec854ae2535fcbca034a2a5ced01,0xa3c45a06b5840d67a33d28195c1136dc7f33a37f,3634608,724,0
0x4db405e0b38899caee5665979764bdbe43bef1bd,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,19.6913
0xfe76ca309a550827b6fbd272dce74879b21d9292,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.3804
0x810a2f5a0d36420eb630e3ecff1c7b90d7cca79f,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,54.9407
0x41faa6d2d639239ca5751dd723c7283018d9d8ce,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0
0x32e30c0686207a6ad37faf7fd795415db0007220,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,6.5423
0x7d3a21457f038b5d8eb712aa1b1fc0a9bf30f87c,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x76265f297bcb964ab6426738fe0fe59ffc7b1c5e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,56.0804
0x7007ce0833670d03b8181d78adc1c607fbe2e3ff,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x59c37e94da9747052d4c051d1832bab10d4af2b5,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.5034
0x3da00d8107de86885e1c826f4eb4e5551b97d419,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,450.7644
0x2a3058e950f53ae06614d96ff05277756874e70b,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,0.1444
0x86c1239dd6698db1075c7198d6743f22741475bd,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x37d94096499f83a57f7a39a3d1ce5089be0014d2,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.009
0x3971badea71f6889baec1a9e1571087a57547916,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0638
0xdfa89acd34bc7e7739209545f26999c9c58493c2,0x4aeeca350f08b546ce1451b3a128f5cc8991a80c,3634608,724,0
0xd57dcb52b93dfd5133084779a4cbc57cbb9b6c32,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0.011
0x56f3187e5d6260b60a931cce1cd1ff668b1ef9ed,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,284.9422
0x9e6f0d7e51b761b5f74beb6ca66a1f83afc30e02,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0
0x087347b56a5c904dd6d5e86790bf81fa9f561fba,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x3793ab400aa3ccdcae466d952fec5e26943aa7dc,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,4.1434
0x207bdb4ce4f98778cb62c0facc68223bc7e0bb0e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,5.6592
0x323166a31a1cd787a7dcda76c08c28f2acc02160,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.4959
0x7b730451d4bc9b6effa4cf9ddbea121f68c00d06,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,71.5989
0x6fe1fac8fc56cd099f74d11ba95cd550376e7c7c,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.1185
0x1ce8118fedf81c6cab35396e5bf597660d3baa8a,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,13.7058
0x905a42c960cb5968d2e18872be3dd1d57bdb8560,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,10.4472
0x04a9d98e0ab186c180586ae09af41cf6c61cb392,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0xd3fd5303ea87971db51e6771fa13bfdfcfb1ba58,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0003
0xc1bcdd2d1a7818a9bf3d05489c25484858fe33ff,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,36.3603
0x6221a329003378e65fb475213d1e5f2a1109e211,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0.2186
0xf21ae414c02e02321258a31fa41cff6a7dc1c36f,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.01
0x960ac523572df11cc1bff9b90d4d5bb4f234e4d2,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.7365
0x3207e6cadb0795dc8e3ac80d937715b50d49161d,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0xfcc805d642384371d6f0fd401a57c41526561987,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.4886
0xcba305557250dd2f50f13482cd3b3effdec3d83a,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.2053
0xf0e4e3ec58d7b67d0f68625497e65ac4077badf9,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.511
0x12660d244e966d444fb13120f1748de5099dda7f,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.6932
0xcdf374d40f7f91cf817dc31107d058543a831013,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0
0xee6e21f649fc6b7cf8dd7842573652b1896d953f,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0
0x1afce66b24b1c66e44efbc15c46bd7874d512a09,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.8327
0x5446c711af34858fe107cf9e0959a4aac9a9ad8f,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.5683
0x4a5c3247bcda98bfb7aa5e92401a6346fadcfe5b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,3.9826
0x706f9ac0c9d08d725b899cc8c2582620745cf930,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,127.7075
0xbbf63b86212b33a55ce0c96dbebfbbfba3feb980,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0237
0x021e1a45f8ccf57bedb37702f87f3991e718acc7,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0
0x021e1a45f8ccf57bedb37702f87f3991e718acc7,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,2.2114
0x13c5dc21be92d96c69b154eb1beb24dd8fe8d15c,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.4274
0x13c5dc21be92d96c69b154eb1beb24dd8fe8d15c,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,2.413
0x67fa9ddd86c3e00b0a25bbdd4a1bf9b605c81b4a,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.06
0x09b7aceb4458bd12f8f3fd4ba68a6bdc28c006d6,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,15.9378
0x013051b194640e617a1b72c9a01bb8477df82b39,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.0506
0x21ee40a8b02119b029e4b9ff5551213004b5bcdb,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.5176
0x522b57eb9592314d0389128697559eaec503a1be,0x0a736e361ab594d7c0c692eb9c5c86b75d6f666c,3634608,724,0
0x952aec1d10435858795858c0936f01ce160a7d56,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x97b6653606dbe7075f72ae5c0a13e6691e8b8dfe,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0.1415
0x242730788af2b3631d4e744c808d2a6e8700d399,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0.1733
0xad9ccadc6aba17c92c04eccd397b1e45863e250d,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,7.8096
0xfb4b266fc8a66f0463410665fce6ca997b63c14f,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0xf7fd71aabfb65be63580735152d9b28f16a70041,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,13.6752
0xc6973da08fb1fad633fc1b2413423d5179cd0e5e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,14.4027
0x8120b7a10040e5a9b222ee8b6188a4a1f6546309,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,16.8198
0x85d850b9174916c2a8f71e9e64f1e442ef410e5c,0x0a736e361ab594d7c0c692eb9c5c86b75d6f666c,3634608,724,9.1937
0xe42d5f2f44e265bacccc721f3572bca956337209,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.4283
0xe42d5f2f44e265bacccc721f3572bca956337209,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,1.6195
0x9ec0c8500ce7750043470fa927bc484d9f5812d8,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,4.2467
0x10016238c42709ece5ae1b6bea362ee9cac53c75,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x10016238c42709ece5ae1b6bea362ee9cac53c75,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,0
0x53079ca29e016c248a03f138e41777c7b3ecd4a4,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0xcea9f9e08954c2696058c327fedae2ac0ec0ddae,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0xd665869e8fc02101bf09c2b4c58b820c63c79077,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,3.8541
0xa412e5f94cec412dd93f659836d92b160aa4531b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,26.2084
0xa412e5f94cec412dd93f659836d92b160aa4531b,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,4.5585
0x6531b1e3745802bb92f3bafce20dbb547f39f222,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,5.6885
0x281d03cf55f16d4746cafd7c132a7c9f313279e6,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.0203
0x5c9f580d6fa330b33a74942c8f6a9f35fa8a77ec,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.9394
0x4569b278a095a52b56dd0293afc42d09264f912b,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,31.9903
0xf708571fe5dc0d44545a22860c95b21cca77fde0,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x68bdeff9aca67da30ad7e78feacb3685a5c0863f,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,397.757
0xd85e6bd81c6653b8ff366a3f9b65011ec3bf9cdc,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,23.9749
0xa9de5d95dc6ad4b87269d24324f460af3c0e5529,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,24.0011
0x26fd3cd6e47c2d8589db7e97e16285dc388c5c36,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0073
0x26fd3cd6e47c2d8589db7e97e16285dc388c5c36,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0.0203
0x1014d57ada2f05b967578beb253e28fa31172c39,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,9.8671
0xf6039ad5db45f79c77a90db741d9e49b7d6afe1b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x84197c26873c3a526d263899e52ac3140b66b68e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.2146
0x46312eb0a6e7da1e81b33f76b7daa421097719f8,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x856264e6f10233b3b39fed694817be8016428a22,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.4697
0x856264e6f10233b3b39fed694817be8016428a22,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0.1777
0x0c581aa72e35f786a957d3abb0d1ee10a80e2b92,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x60d4d93f5aedde143ab93c5223c3c62afcae0859,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,1.6673
0x8af5543a628d1a42ded5b540e24e124885301289,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,2.0715
0xf91883b49da5ff7e74b533c671d25fa615eac5e8,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0343
0x270864586801f4bdf2022a9c85071ec9e7e08dd2,0x0a736e361ab594d7c0c692eb9c5c86b75d6f666c,3634608,724,2.0405
0x911121ac9b4ec8235a566844fe5c1218c58beb8e,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x61588feff4c09b0d2bbaf02eda5d02972eb8c628,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,9.5295
0x0fc355770ab89b56df08dad35df11af7f4d08c50,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.8503
0xdb486d14e1699bdcd6fb4c9465de3f8b2af72fca,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0263
0x7ca3149da1298bf56c2f62e41bcade877dd87be6,0xad2ad6d455ecdd323e5d6fbbcda58788246cc9d7,3634608,724,0.0235
0x7ca3149da1298bf56c2f62e41bcade877dd87be6,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0786
0x7ca3149da1298bf56c2f62e41bcade877dd87be6,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,0.099
0xd04e3d92d3cfe0adf5af525d5a79d92b551801cf,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0xd04e3d92d3cfe0adf5af525d5a79d92b551801cf,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0
0x7d21342b0c01a58753e691126ee12195f2757aa8,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,2.1934
0x2e36ef3b5e36aff68a0291633b32e77703efd720,0x0a736e361ab594d7c0c692eb9c5c86b75d6f666c,3634608,724,0
0xc240d2a95ea20ddd38827e0429c1a5e1b0d980b7,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x86001a404eccde88a07cfac37f4687a25c5d7571,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,2.3483
0x218f3277ca2d0476be1b60d827baaaf6c3b44f86,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,2.0012
0x3264018db7267b03b82f0852df5c4753f0c11357,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0184
0x674e234a680b63e82e0b173c8a7a53240c00f931,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.1014
0xbe21938862edc04efb7f5dd1ba854d9f776d1fdc,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x71fec8d75a44c095cd62c43de4d4ec07e1194695,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,5.3243
0x2a15836c6a1a53ca7abdf94fdebe771bd9576456,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0137
0xe091254f0ff8909b15cd2effa2424313e541c4e0,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0241
0x0b7196a299ce52968d2a606503cd2f4a7f29dba8,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.53
0x70e90881790045ab17b59184f1adf33f456dcbd4,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,14.7618
0xb69adef1596b2b0f600452581c786e3db7b87de6,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.7164
0xc03edbf9b3fc06fc48dc482bdabd4282f70fd2cf,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,6.1907
0xfcae5296fc6f7d18d817f67d9f57c9233d85e7c2,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,3.7773
0x9d5ed680446acd1cc61223ed4fbe7cdb732daf6d,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.0176
0x614168aa18fb121833ec9e55f9a038d4bc2e2dfe,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.4672
0xc6d30936e108cc82c4b634c72daa3148175ab355,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,10.556
0xf495f25e3bc3726d8576a19c0757155e2067db96,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0399
0xca817c6a69505afa1a25ed25dbfdacfea43de55b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0469
0x98dd83b4d8a0ff7ec16eecdc3c896f9793a7ae44,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,116.3329
0x3cc64f19f491493c6b0ad7e39b9a69bf7a317530,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0413
0x06bf0460da579c52de0356423dfe9979b54c84d3,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0xf52f89b93b8a10e864786d7ea3697b8fda913861,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0xa8f9b278a9d4060c0b6cff0b2ea923bf16911948,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,195.4583
0xda8f1be118e949b5e08a68fc6ff6d916e881683d,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.2368
0x43f4b540fc28046676e99e33893439d8870ea173,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.019
0xea11da23da540535368511d702d9030c803816d6,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.1716
0x25592175d61d0ca2c82987a60cf3cc00bae818d3,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,14.2313
0xf7aeb59c88a32838b76cce394fa3a71e85df1017,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.1514
0xc4f58aaccab3a59b7d2f152777b797f8da609dac,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.001
0x683c10793757791a4cfb15491b95a5be3273f461,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0704
0x30cc82e66d483a1496ae7e835717822996b03108,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0239
0x30cc82e66d483a1496ae7e835717822996b03108,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0.0223
0x30cc82e66d483a1496ae7e835717822996b03108,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,0.0118
0x0b5f8b66e1ed03b465af5b94802a1a233cf42baa,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0073
0x9c6ef64ac91763adbbc74fb22711d19f0977c22b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x94a6e440dac6e798df54b92661d13d48cef45783,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,0.1341
0x997266fc6c0013242a0b312e99f5ee84a3b4c062,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.0086
0x48fcac8baa06b0e7a8991781df812583161b1eda,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.1212
0x74aadae2c7aa9321314a0a6f53a70eda5ebe103a,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,4.5889
0xee34ced4608c238be371d8c519d56f8d7190a445,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,2.6677
0xa594ca322bad1ebb90a4789a8894c21825e6a9df,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.983
0x1b2f9fc06aa86cbc0d7eb5db4942d9a1c97f1e70,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,7.0045
0xd4d0d2429de0c5c8bdffa8d86987ceacfba10661,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.5109
0xcc15ff83c340201e2f8a8c6cb1b6393d82b87dd0,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,72.1406
0x9dd711b0cb4430f429231e5cb9940dbd1952a36f,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,10.4763
0x6e51d604728a6d3e752875b1e645e33a7c73b833,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,350.5859
0x2188ffb3e555905ab315e9230b614247bd796038,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0478
0x6ba1bf0e6b68c945326f49b9a6bac4fb980e573f,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,2.0608
0x226e1b8f94ad3372129ba928e65c2f5eda831316,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,349.8457
0xef618cb98e28bd3d8472210ea472489f61b2f41c,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,352.7486
0xca5abc227aa017b719927e32078aa0d89eea7365,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,347.2917
0x115de157a687a61e9bc687cee953030a27259b5f,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,6.7142
0xe1a7d8be0f887127dc2ac3be102491c8e07ce0e0,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0.2102
0x8129ab64d6a32aa3369a2b5edd9e7d795eb0d3a6,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,76.0386
0x4cdf932bf58b4737391e9f536cf4f7fb905b2913,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,439.259
0x79633862ef50f0dd300151dee4ba1dfa8a10fae8,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x585f211675395d3db21556872e61757232bec814,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0xe225c5fad935d9a0c890e0bb659102d95bab7476,0xde387de169b26924dc32d4ee026544bbb32e4b2c,3634608,724,4.0011
0xdd17a7b7f9f1059468e17823e3bd35418bfd5011,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1
0xd766b0a2f16c20cc7e9e3dbac50259b266be9244,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,93.083
0x0b35234f93db05a3290658ccd5cf7e7d0e125f3d,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.4515
0x130d7c670038a78a97b38cd3d6d5cd7f7c7dca39,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0.1739
0x6bb79d9534f0589a72bc688cc102e40d241bf325,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,45.6747
0x064cb0bb4c8abe11935134aee670c032d6833556,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,215.2753
0x7457b7fe819a8135439f7c8e6b2d85984be000e8,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x163afb1bd8c18f8a9bc1f679c98317e0400ceab1,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,1.2168
0xea6887f2b7d9eac0149b13f1a61019cba4b8a512,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.0458
0x88ca0e1c12c6e87f5b7b6475786e1982ac95092b,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,15.1969
0x8e2140b3100597ab28874c0c276f65ce7629332d,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0.2792
0x101b18aaa9712af949f15952c6bc3cd803d815f3,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0
0x705aed49df742ec20d5acface853bbce00f6b804,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,362.468
0x78f20b474b31b93a6d569777e9451746dc2ae2a2,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,1.9924
0x5344164ca3a15e2488cd19a340bf8c7f419214e9,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,1
0x2ebcd5d751c5ea788ebca0032f5bd23daa0564c7,0x962e5982c1507af4ea5af2d6a25774f6e93b50d4,3634608,724,0
0x2ebcd5d751c5ea788ebca0032f5bd23daa0564c7,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,0.9479
0x2ef467742a91bba3048966d033656ea5035499a6,0xf2e9c024f1c0b7a2a4ea11243c2d86a7b38dd72f,3634608,724,2.2616
